"id","x","y"
"C_76",2.28605458786684,0.533649762481147
"C_77",2.27561603972905,0.537110004782512
"C_78",2.24942521282289,0.537934736564523
"C_79",2.25065670116956,0.561469349157874
"C_80",2.23336697610994,0.559525388451378
"C_81",2.21950618377126,0.559923746500129
"C_82",2.0972514178209,0.532590927293916
"C_83",2.22525331023033,0.537242026436363
"C_84",2.08921126892536,0.531838852658611
"C_85",2.08008485878152,0.528987342620151
"C_86",2.05214476912091,0.525270621527407
"C_87",2.04870941691823,0.524540185336585
"C_88",2.00598770661538,0.566315381036498
"C_89",1.96107326681288,0.527122328923381
"C_90",1.93491908537415,0.523809166410191
"C_91",1.91034789799403,0.511267265867877
"C_92",1.90420581151011,0.509681557414972
"C_93",1.69393479121085,0.494578978676542
"C_94",1.68816079882452,0.493909789004338
"C_95",1.65730455975001,0.489452255709415
"C_96",1.64928270987431,0.487994264322247
"C_97",1.65097249269857,0.501120695983107
"C_98",1.68535913119512,0.507990928633263
"C_99",1.6829506631619,0.512119811273229
"C_100",1.68041809365908,0.521090579002163
"C_101",1.67802733819612,0.524527762179649
"C_102",1.67503933150728,0.567437062878244
"C_103",1.67610193529465,0.570899289144774
"C_104",1.65962133523949,0.562105381536741
"C_105",1.64752099030864,0.560298294767951
"C_106",1.62930678900611,0.580947765674383
"C_107",1.62018705451777,0.577397078157501
"C_108",1.64065004316982,0.558850952453892
"C_109",1.66922788238622,0.537681636518175
"C_110",1.6553376726145,0.539677070347143
"C_111",1.62824269697249,0.555996285804252
"C_112",1.6236916433663,0.553878552342343
"C_113",1.61009287687881,0.551241141302868
"C_114",1.60846788743552,0.530657029869622
"C_115",1.59573719321968,0.530089386899302
"C_116",1.5450005198238,0.538959343575238
"C_117",1.55705232781652,0.563286227809583
"C_118",1.57417638476821,0.568979822963159
"C_119",1.5729188071645,0.573119341707877
"C_120",1.60141174563271,0.584453127416593
"C_121",1.59900311620282,0.5885819864823
"C_122",1.59423907887109,0.594764609728945
"C_123",1.59521910995448,0.60099352848692
"C_124",1.58591528170265,0.605065420871011
"C_125",1.5846399556987,0.609896638454235
"C_126",1.57830429084025,0.617199345076309
"C_127",1.57472694396605,0.622002311493838
"C_128",1.55755973881815,0.630090210161686
"C_129",1.54214871575329,0.624931362479239
"C_130",1.53735660349116,0.612917725094585
"C_131",1.53868527448954,0.606011422263447
"C_132",1.54229834835942,0.599818158101825
"C_133",1.55396897687801,0.593699580022427
"C_134",1.5563776661239,0.589570733147983
"C_135",1.56346167453754,0.582717768502895
"C_136",1.56470169268938,0.579263031782409
"C_137",1.55018141502845,0.561838817874568
"C_138",1.53295088241999,0.560295363016196
"C_139",1.53053067516251,0.564424097229877
"C_140",1.52576029593149,0.571298488883372
"C_141",1.52450283456563,0.575431083670665
"C_142",1.49844348727339,0.552738496739859
"C_143",1.50209192979497,0.545168770002665
"C_144",1.50333181959173,0.541720958531847
"C_145",1.50830239503088,0.533776048346899
"C_146",1.51069351053646,0.530331993470959
"C_147",1.50966661977036,0.525486353811061
"C_148",1.5486250175194,0.532766182284402
"C_149",1.55143290998136,0.519363165348096
"C_150",1.55597235914872,0.521480827663955
"C_151",1.57044951809312,0.523531458601256
"C_152",1.57616930325196,0.5249681869143
"C_153",1.56498042571542,0.542832157836204
"C_154",1.57643781252686,0.545013920333935
"C_155",1.58683600641906,0.548092194104314
"C_156",1.59267556182202,0.549350137408577
"C_157",1.60664502246049,0.550551935095509
"C_158",1.62332696221335,0.531735589088657
"C_159",1.63936151123531,0.533669080356823
"C_160",1.64534427931476,0.513176172893028
"C_161",1.63958901101041,0.513122883363749
"C_162",1.62573805385337,0.510448566394588
"C_163",1.61769842658185,0.509682245053481
"C_164",1.60446194929183,0.507740042283527
"C_165",1.58914613988497,0.502928083344477
"C_166",1.58106336363143,0.501600921625261
"C_167",1.57004405449459,0.49940246800111
"C_168",1.5620220425788,0.497951317334131
"C_169",1.5517158751289,0.495780206834145
"C_170",1.54486303802306,0.49363417885272
"C_171",1.6354390844313,0.485935786647976
"C_172",1.6297193402129,0.484499095408554
"C_173",1.61815884519025,0.483202027090823
"C_174",1.59859630665216,0.481920758112451
"C_175",1.59285883976577,0.481175741752831
"C_176",1.58108804124102,0.479101792514803
"C_177",1.5741995421082,0.478346098897194
"C_178",1.56157359412101,0.476845364253071
"C_179",1.55470285817563,0.475397958358841
"C_180",1.54207693063945,0.473897196953877
"C_181",1.5363572485067,0.472460447745119
"C_182",1.52482109770924,0.471115056688945
"C_183",1.51795039008754,0.469667623379823
"C_184",1.50417346443553,0.468156136422123
"C_185",1.49845380897712,0.466719363685043
"C_186",1.48467690489976,0.465207847526937
"C_187",1.47780640518665,0.463753467287136
"C_188",1.45995413227014,0.458647932277296
"C_189",1.44959482851024,0.458551799929905
"C_190",1.4380909373962,0.457746251343284
"C_191",1.43960534152856,0.473631629111092
"C_192",1.39708160145752,0.47116818028296
"C_193",1.39830378514827,0.468412080080345
"C_194",1.40502032980139,0.457494591531679
"C_195",1.39701663594489,0.455337766073827
"C_196",1.38241611888474,0.453175015563897
"C_197",1.35666809766719,0.455599509524139
"C_198",1.35303057955608,0.463183119502573
"C_199",1.33032441075839,0.457457986994635
"C_200",1.31766934421563,0.456648507365919
"C_201",1.30765129834664,0.474156366891153
"C_202",1.32028364152094,0.4758512327565
"C_203",1.33039302693407,0.476713155737073
"C_204",1.34301963527671,0.477736830347247
"C_205",1.35329397244997,0.478005259103622
"C_206",1.36350595512368,0.478459899911429
"C_207",1.38177050027713,0.493497676429975
"C_208",1.37583735922674,0.500361192441982
"C_209",1.36522881784726,0.50994872289284
"C_210",1.3734285120045,0.504489991829399
"C_211",1.38528328389859,0.490762852208593
"C_212",1.42753731233586,0.495666124930879
"C_213",1.42271992520793,0.503916834005009
"C_214",1.42943046087059,0.511596530752366
"C_215",1.4339813310675,0.513714359896519
"C_216",1.42998164573523,0.490153916345095
"C_217",1.43240819141322,0.485333404265438
"C_218",1.39100640610899,0.483558367156381
"C_219",1.39341521586572,0.479429562766242
"C_220",1.43494140324954,0.476362707736146
"C_221",1.47140298726841,0.478624446935266
"C_222",1.47598955793139,0.479351943508226
"C_223",1.48973098172245,0.482246867856826
"C_224",1.51377835418976,0.487319853145872
"C_225",1.52768596382145,0.490022539960289
"C_226",1.53340567234682,0.491459294664494
"C_227",1.52034584104548,0.513131864641725
"C_228",1.51347504848816,0.511684427661498
"C_229",1.50804089781903,0.486574783765497
"C_230",1.49545048238387,0.483690563088468
"C_231",1.50088453302543,0.508800214081136
"C_232",1.49514704251409,0.508055136488489
"C_233",1.48253896567771,0.50585567828636
"C_234",1.47797030469929,0.504429570485304
"C_235",1.46537967064981,0.501552225377986
"C_236",1.45850892668243,0.500104747422254
"C_237",1.45337165459754,0.520806024284714
"C_238",1.45783368050587,0.526382328087929
"C_239",1.4609311974367,0.540255233437059
"C_240",1.45873571960939,0.536083688037581
"C_241",1.41965300863316,0.533645358577418
"C_242",1.40173199871453,0.529410820421864
"C_243",1.3949029001262,0.525895013484944
"C_244",1.36285571669173,0.512687208303569
"C_245",1.38505006392891,0.536091504281902
"C_246",1.38037465959228,0.538815530203279
"C_247",1.3744770172165,0.544295650193086
"C_248",1.37205052086348,0.549109228679008
"C_249",1.36497229678578,0.555277157287608
"C_250",1.36256357304829,0.559399036088476
"C_251",1.34482263996337,0.532950361829285
"C_252",1.34123858212321,0.538451957553175
"C_253",1.33650991678732,0.543244134621787
"C_254",1.32829226356282,0.549394528243066
"C_255",1.32239433831896,0.55488153102175
"C_256",1.31770105208806,0.55829722128648
"C_257",1.30948332638774,0.564447597467138
"C_258",1.30245225666407,0.569225273323875
"C_259",1.29653662250654,0.575397038585116
"C_260",1.29067439581465,0.579493709747433
"C_261",1.28249219030509,0.584260667555517
"C_262",1.27895637856997,0.586988319832031
"C_263",1.26837660244013,0.595884143909675
"C_264",1.26481629024442,0.600009124715061
"C_265",1.31066371150251,0.608045892035783
"C_266",1.31307271399738,0.603917110858425
"C_267",1.32143296078583,0.592233158322731
"C_268",1.32943711216191,0.59438313363244
"C_269",1.33969021495181,0.598622667894625
"C_270",1.34659670623886,0.598686841731563
"C_271",1.36119250277057,0.568387426951722
"C_272",1.37025872944325,0.574006544496782
"C_273",1.3723829487826,0.58094489807318
"C_274",1.35616009181761,0.604227568449437
"C_275",1.36073529911045,0.604955016327345
"C_276",1.37356043258911,0.608574973987691
"C_277",1.38041357157403,0.610714213184701
"C_278",1.3968705964671,0.613689844411643
"C_279",1.39111515968764,0.613636398005374
"C_280",1.42710700177214,0.598846461570173
"C_281",1.4118777366701,0.594692280427293
"C_282",1.42025385656544,0.59670725719917
"C_283",1.40498690351447,0.594019462437253
"C_284",1.3917377746632,0.589427004052303
"C_285",1.38119830439606,0.58647173208358
"C_286",1.4164083762628,0.5702839339485
"C_287",1.42325013157516,0.572416117194001
"C_288",1.44399856076812,0.571923760021091
"C_289",1.44867396037297,0.569199701820457
"C_290",1.41102649146079,0.555704861358703
"C_291",1.41345938741333,0.550192551395622
"C_292",1.42067959202648,0.538497924526575
"C_293",1.45954906981477,0.549236617037286
"C_294",1.45937132606104,0.556153589545221
"C_295",1.49720341043696,0.556193224394415
"C_296",1.49357484367127,0.562988247858033
"C_297",1.49233493544461,0.566436057758801
"C_298",1.48887282803032,0.573025064671819
"C_299",1.48529522287202,0.577834913193551
"C_300",1.51856966119402,0.582301608601052
"C_301",1.51848084970538,0.585760095505515
"C_302",1.50558804381944,0.594634742485519
"C_303",1.5008948883103,0.598050526931349
"C_304",1.49497957000394,0.604222421531643
"C_305",1.47819311566528,0.585386430943183
"C_306",1.47233109424209,0.5894832192604
"C_307",1.46526483476513,0.595637498137498
"C_308",1.45942681784539,0.598350776748021
"C_309",1.49030415828182,0.606946503082868
"C_310",1.48286905275573,0.612668419509692
"C_311",1.47827784672234,0.616147405769904
"C_312",1.48924499204074,0.625319453505743
"C_313",1.49491143601336,0.628838241612972
"C_314",1.50171139787253,0.633052482390276
"C_315",1.50626248068825,0.635170276207493
"C_316",1.52054865084664,0.639744508665189
"C_317",1.52576889705267,0.645396993577421
"C_318",1.53265577113114,0.651161787618287
"C_319",1.55836435841742,0.650327711655917
"C_320",1.57796839900683,0.649132580895461
"C_321",1.56413761652165,0.64968935597501
"C_322",1.54800445040912,0.650231687412263
"C_323",1.5837416514211,0.648494212839544
"C_324",1.60043137859733,0.645106503249023
"C_325",1.61079296166142,0.632569085021591
"C_326",1.61794791881128,0.622949288379236
"C_327",1.61669037438232,0.627088812819006
"C_328",1.60953540447098,0.636708608329898
"C_329",1.61373537603363,0.67540875340495
"C_330",1.61125554176153,0.682311321668934
"C_331",1.60774897139871,0.684354427141
"C_332",1.60779728511931,0.69548693192025
"C_333",1.60650403192828,0.701016766033974
"C_334",1.59893748258441,0.710515123574924
"C_335",1.58045689833748,0.712336467286282
"C_336",1.56693712373997,0.711083451243807
"C_337",1.56051456248994,0.697539541542734
"C_338",1.56412769801756,0.691346270307959
"C_339",1.56536758027103,0.687898451479619
"C_340",1.52605831884497,0.687035929754547
"C_341",1.52961822451312,0.682917764032316
"C_342",1.49763828323407,0.673287992686773
"C_343",1.49802042620257,0.6651344842724
"C_344",1.49812702960257,0.660984301069071
"C_345",1.49026475668172,0.65330089445208
"C_346",1.4845625585965,0.651172414794921
"C_347",1.47434500566872,0.645535812974977
"C_348",1.47094502743522,0.643428683138957
"C_349",1.46189603680222,0.637124883978464
"C_350",1.45617610917532,0.635688083957739
"C_351",1.44710956800223,0.63006905049701
"C_352",1.44255853042233,0.627951227525322
"C_353",1.43002098078497,0.622991824124965
"C_354",1.42662123176995,0.620877761041923
"C_355",1.43981659329768,0.600244376413302
"C_356",1.44665807003581,0.602390376395784
"C_357",1.41695805819407,0.617868397675146
"C_358",1.40776713274788,0.617091204810444
"C_359",1.3665124178544,0.693228022186699
"C_360",1.3527250934842,0.69432453521075
"C_361",1.34249340524287,0.698636631868707
"C_362",1.33394641520639,0.704147456842703
"C_363",1.33404453448265,0.718677471814064
"C_364",1.34663082977952,0.720856172151865
"C_365",1.36188417484711,0.72051357915432
"C_366",1.36430765170223,0.736857116713587
"C_367",1.34585042817762,0.746261012958315
"C_368",1.33905897846106,0.752452341264678
"C_369",1.35668310472507,0.777218700138221
"C_370",1.36478825673345,0.781279119060523
"C_371",1.40196733810945,0.783976738891318
"C_372",1.40902278812534,0.777815490170989
"C_373",1.41376337832372,0.773016469226777
"C_374",1.37593581191979,0.766438446744206
"C_375",1.38300296155022,0.760270407822534
"C_376",1.3958023872052,0.754169431697365
"C_377",1.40094702854042,0.748433236917659
"C_378",1.42850841473137,0.765134669346001
"C_379",1.43318687156671,0.759615525296204
"C_380",1.43909938594788,0.753568180130041
"C_381",1.47590369415288,0.763671863480306
"C_382",1.48343077374544,0.755280219487956
"C_383",1.48699080683277,0.751162071583137
"C_384",1.49174901508987,0.745671312201919
"C_385",1.49414012632239,0.742234181083252
"C_386",1.47829501277522,0.760227819810724
"C_387",1.46886635039025,0.769134550753665
"C_388",1.46644572923271,0.773270181948465
"C_389",1.45506667829276,0.733963703645703
"C_390",1.4514241804848,0.740841603175475
"C_391",1.44436888873163,0.747002885845187
"C_392",1.46055931665688,0.778750459923211
"C_393",1.47677857339283,0.786981886625239
"C_394",1.48360138529692,0.788525763587418
"C_395",1.49507610078859,0.794097906986772
"C_396",1.49067694541846,0.791884657731726
"C_397",1.50997599019853,0.781976300235957
"C_398",1.5135893144529,0.775783051012501
"C_399",1.51598060293597,0.772338997437006
"C_400",1.5692348256736,0.761077923642984
"C_401",1.58558072870675,0.741497487516475
"C_402",1.57645418420616,0.738645476632202
"C_403",1.56615350222405,0.735782575552174
"C_404",1.55817812008129,0.732941214418031
"C_405",1.53500656797869,0.74032307002022
"C_406",1.53369541424412,0.746544589788628
"C_407",1.53011786039185,0.751347536387768
"C_408",1.52652235638557,0.756849095615526
"C_409",1.52411332764582,0.760984849299348
"C_410",1.52053556639905,0.765794708826739
"C_411",1.56094603532096,0.769995311347957
"C_412",1.55702652374343,0.77735498750683
"C_413",1.55133999506263,0.78581909992166
"C_414",1.54651079377018,0.794076678577877
"C_415",1.54055968548042,0.801631992858847
"C_416",1.53579522703563,0.807814580724964
"C_417",1.52754193051886,0.815341625138001
"C_418",1.52615968022488,0.824329930771235
"C_419",1.52135338201045,0.832587708326099
"C_420",1.51763967391275,0.84223933780385
"C_421",1.51285109357064,0.849805413364796
"C_422",1.49470319050814,0.870019355951895
"C_423",1.48991451679743,0.877585418598076
"C_424",1.48510315277141,0.885137430998086
"C_425",1.45048644387294,0.87185077366565
"C_426",1.43667593248374,0.888154320930938
"C_427",1.43071271255661,0.895716370306206
"C_428",1.4414227344361,0.882670400877044
"C_429",1.47915156041862,0.892699619317546
"C_430",1.47435112809472,0.900272483286118
"C_431",1.46837562222887,0.909211247410653
"C_432",1.46241279133374,0.916759483305523
"C_433",1.45533936184276,0.923612466922453
"C_434",1.44827199303688,0.929780558325671
"C_435",1.43769800807134,0.937977847484769
"C_436",1.43176399454233,0.944848306533776
"C_437",1.4255833676255,0.950561063663831
"C_438",1.4173294612427,0.958088003374632
"C_439",1.40502666631395,0.926044369399745
"C_440",1.41058487031685,0.917669098401086
"C_441",1.41538547386576,0.910096269004777
"C_442",1.42130776815659,0.90323262999571
"C_443",1.40023689910668,0.891109310701982
"C_444",1.39801832852641,0.884695908004738
"C_445",1.37832216553623,0.875539551542801
"C_446",1.36713376992777,0.874051907460116
"C_447",1.35907552580415,0.873977052078861
"C_448",1.35036467794744,0.854517076951704
"C_449",1.36192331560708,0.853247652542666
"C_450",1.36777461079466,0.849143916409395
"C_451",1.37592158839809,0.84576719805287
"C_452",1.38647153297938,0.838946560909414
"C_453",1.37945795616342,0.84302567698876
"C_454",1.39112974673996,0.836907315472298
"C_455",1.40167421936461,0.829401666927532
"C_456",1.38893186432966,0.801041542492648
"C_457",1.41757049242697,0.815269224221089
"C_458",1.41402826721799,0.818688730119701
"C_459",1.43752029018381,0.823507676380884
"C_460",1.44551880756621,0.826349356201731
"C_461",1.46381296354274,0.831362146698655
"C_462",1.45352987136031,0.827807421820908
"C_463",1.41391013670611,0.846119954239393
"C_464",1.42305985720517,0.848972340818316
"C_465",1.43104691150927,0.851813926503454
"C_466",1.44374534631566,0.850548059874863
"C_467",1.45175020092943,0.852697930866782
"C_468",1.45857460566211,0.855528703352575
"C_469",1.46768884074521,0.859764439251423
"C_470",1.48105846803711,0.837306104659614
"C_471",1.48466778089622,0.831721668234238
"C_472",1.48700243144553,0.824658659968045
"C_473",1.4914302483273,0.819483092921254
"C_474",1.47058875213855,0.81188683574238
"C_475",1.46488647290358,0.809751426240794
"C_476",1.45689931233163,0.806916787132514
"C_477",1.45817440885775,0.781495777980761
"C_478",1.43985144313843,0.799563218623414
"C_479",1.4328556198901,0.802957596848817
"C_480",1.42814430832867,0.807065037364478
"C_481",1.42575308100535,0.810502150188869
"C_482",1.37731058721744,0.797591920441871
"C_483",1.37080117037157,0.7896857457231
"C_484",1.33178298368562,0.795363194735735
"C_485",1.3402662487011,0.802180759282888
"C_486",1.32058960872586,0.792291082266419
"C_487",1.3140576614675,0.778109469088826
"C_488",1.30076331061771,0.812814222767674
"C_489",1.29603911087873,0.817862408437467
"C_490",1.3213006314155,0.836237840839106
"C_491",1.33305912918049,0.833911761791224
"C_492",1.34516218523132,0.829381829750442
"C_493",1.35309379788032,0.82587167686553
"C_494",1.36257670697247,0.818902781323774
"C_495",1.34186843107714,0.810615605871494
"C_496",1.3112438949383,0.837313615617066
"C_497",1.30201676792458,0.837919706760742
"C_498",1.28960725664673,0.8386968413783
"C_499",1.28268875469495,0.838632514998277
"C_500",1.27134632583605,0.839108208845199
"C_501",1.26566890476613,0.838245932320745
"C_502",1.23678148637176,0.836372115010971
"C_503",1.25403854093195,0.837383633422947
"C_504",1.2483005397232,0.836638399169322
"C_505",1.2702188894151,0.817165700854825
"C_506",1.26154058762175,0.817029643940619
"C_507",1.25335083344016,0.816254691340874
"C_508",1.24072375058884,0.814753509902533
"C_509",1.25771899310038,0.792848117362255
"C_510",1.26942005220999,0.793641883543878
"C_511",1.27961527342815,0.792996397171962
"C_512",1.29240885449174,0.790264878048747
"C_513",1.30334363040621,0.790857755333697
"C_514",1.30564944806339,0.805947943079059
"C_515",1.32377444686183,0.859119947944768
"C_516",1.31784069779717,0.865976499993436
"C_517",1.31660031072566,0.869431199286477
"C_518",1.27768041876405,0.86007517626204
"C_519",1.27521791287739,0.86627211634446
"C_520",1.26803712671106,0.87728204885229
"C_521",1.27276655305647,0.872482996606616
"C_522",1.26493945355785,0.907688243821092
"C_523",1.26708147340855,0.913934920662721
"C_524",1.26812558200838,0.918102720020177
"C_525",1.24726491925457,0.92778156865544
"C_526",1.23787227324381,0.926310471082899
"C_527",1.22764606585392,0.925461202699116
"C_528",1.24014461338037,0.952075787822027
"C_529",1.20218422155893,0.951030716673672
"C_530",1.21020698810771,0.952489102688507
"C_531",1.22403926673338,0.951925951915466
"C_532",1.22979528747954,0.951979506240631
"C_533",1.21522263495064,0.973672153963075
"C_534",1.12673385409101,0.982479028789322
"C_535",1.14042333483836,0.987456486701536
"C_536",1.15763805351091,0.989692384283088
"C_537",1.16911454579688,0.991182964773537
"C_538",1.18704724198371,0.992816653157605
"C_539",1.29144153506261,1.00444938577536
"C_540",1.29173218733505,1.00076446526227
"C_541",1.29395706088834,0.993513683290005
"C_542",1.29404612406061,0.990055202881751
"C_543",1.29713931975052,0.981382781723793
"C_544",1.29778476633186,0.979020172078303
"C_545",1.25385637047607,0.988816656272276
"C_546",1.25509669125892,0.985368883891919
"C_547",1.25643762353581,0.978462738452919
"C_548",1.25769575767766,0.974323269620027
"C_549",1.25901365553445,0.967416909450089
"C_550",1.25910275411959,0.963958429372688
"C_551",1.25699005049067,0.95702016229667
"C_552",1.25823684155481,0.95287366911396
"C_553",1.26895606377962,0.930563955530262
"C_554",1.26920891114416,0.925218215207512
"C_555",1.30336593825997,0.915656007719201
"C_556",1.29840544145167,0.937029935265993
"C_557",1.30875472372753,0.937126139167396
"C_558",1.31671778718858,0.941351323953617
"C_559",1.31484206449548,0.917153321979988
"C_560",1.32399818749868,0.919314004317378
"C_561",1.33434741554695,0.919410179041889
"C_562",1.34238167749526,0.920868556367038
"C_563",1.3700166185791,0.92043342287443
"C_564",1.36081857954223,0.920347982461791
"C_565",1.35276651075305,0.919581317628729
"C_566",1.36389923514076,0.942481581247517
"C_567",1.34319541077403,0.941597375845111
"C_568",1.32591588281042,0.94143680890568
"C_569",1.33630600750638,0.940841499483249
"C_570",1.35469591058972,0.941704224140646
"C_571",1.36222037972714,0.962529974718848
"C_572",1.35307954850476,0.96290168714028
"C_573",1.34847471420401,0.96285890580894
"C_574",1.33582940234733,0.962042632008094
"C_575",1.33241120843336,0.960634064204191
"C_576",1.31973011729909,0.961208077688643
"C_577",1.3128113583708,0.961143772720027
"C_578",1.30474271870458,0.959228421648723
"C_579",1.29668426942921,0.959153510368016
"C_580",1.33779562269856,0.982284018888845
"C_581",1.33226935062998,0.989407272935763
"C_582",1.32517530555337,0.998833690538057
"C_583",1.33218032742147,0.992865753929163
"C_584",1.32392875814007,1.00297327579524
"C_585",1.32372184626033,1.01101078504559
"C_586",1.36871272012055,1.01631333637152
"C_587",1.37741258909442,1.0022040599149
"C_588",1.3781217993506,0.992988131595919
"C_589",1.38342367806639,0.986526953562307
"C_590",1.39281133340903,0.979695515201868
"C_591",1.40083896977724,0.972463997037275
"C_592",1.40678443176512,0.96560058285701
"C_593",1.38455615054065,0.944742108926172
"C_594",1.37539973907171,0.942588403590477
"C_595",1.37692378221114,0.920497577323908
"C_596",1.38317084928569,0.901460212693457
"C_597",1.37628169781638,0.900697449725599
"C_598",1.36592083653148,0.900608132661516
"C_599",1.35672913963866,0.899830885067106
"C_600",1.3475018458369,0.90043702104278
"C_601",1.34063032919682,0.898989451922456
"C_602",1.32222915550476,0.898126593239371
"C_603",1.30846205476119,0.896614911692867
"C_604",1.31418866198795,0.89736000180763
"C_605",1.329112173977,0.899574283086171
"C_606",1.34518390111484,0.877307301122686
"C_607",1.33713194071229,0.876540623051661
"C_608",1.31524174409668,0.877029052353746
"C_609",1.26298399970851,0.894199507953775
"C_610",1.2639128138874,0.902842581849099
"C_611",1.26176154124634,0.896955586166947
"C_612",1.26441189720629,0.88346817293323
"C_613",1.26431632323245,0.887625373874779
"C_614",1.24643837274928,0.866011371984883
"C_615",1.23143745757738,0.867255544561563
"C_616",1.21542798047372,0.862955412160374
"C_617",1.2310314445838,0.835647513762539
"C_618",1.15190937323303,0.85152956593677
"C_619",1.16499810398764,0.853886157834368
"C_620",1.17993148318401,0.855706413945976
"C_621",1.19592322464347,0.860691387010097
"C_622",1.19979828718612,0.830077968049844
"C_623",1.20302550838812,0.817446929093324
"C_624",1.15680715581322,0.823243424714316
"C_625",1.16596291446074,0.825404263420112
"C_626",1.17970549263027,0.828299656435891
"C_627",1.18900243316509,0.829451667774985
"C_628",1.13085564213477,0.84637974964373
"C_629",1.10331197812923,0.844192853072972
"C_630",1.12343933897735,0.818304090108085
"C_631",1.12703575737092,0.812795776614582
"C_632",1.12604503960083,0.806566707714259
"C_633",1.13199727765582,0.799004750649811
"C_634",1.16631967235198,0.811570344279707
"C_635",1.1687825178926,0.805366516613497
"C_636",1.1723671568395,0.799864994497643
"C_637",1.17827710493459,0.794385118854798
"C_638",1.18300671890461,0.789579195156759
"C_639",1.13784206992918,0.795606798828077
"C_640",1.14375839801325,0.789435142510011
"C_641",1.14739025526699,0.782550345406318
"C_642",1.15096857510224,0.77774063461255
"C_643",1.15454688445719,0.772930922318731
"C_644",1.15934785714132,0.765358226601943
"C_645",1.18547566004223,0.782690476200491
"C_646",1.21500060028776,0.799569958989492
"C_647",1.21059649725797,0.805596605339081
"C_648",1.20548828980505,0.811243091306282
"C_649",1.22201767204627,0.795359546653102
"C_650",1.2748842585842,0.776403065572858
"C_651",1.2793302214436,0.770086195777048
"C_652",1.28169995978223,0.757205003879718
"C_653",1.29266920518781,0.758690716909713
"C_654",1.30066523877076,0.762065235315079
"C_655",1.32139417243818,0.770428803158784
"C_656",1.32530463920395,0.764335248935186
"C_657",1.29682140079944,0.733372575761826
"C_658",1.30725779903174,0.734085351097225
"C_659",1.31702356424212,0.73714421228037
"C_660",1.32210944823215,0.743535856337113
"C_661",1.37270467430662,0.731358707954622
"C_662",1.38454197032605,0.724162587502539
"C_663",1.37673452698006,0.696000477265365
"C_664",1.38954836102217,0.700969436352157
