"","segmentId","fx","fy","tx","ty"
"35",1517,2.23199672870273,0.533994115919876,2.2431350246779,0.535168499680025
"36",1646,1.9962391888527,0.573629567824925,2.00367083608489,0.506689693496397
"37",212,1.93265731808835,0.502579350335874,2.00367083608489,0.506689693496397
"38",495,1.89384760476465,0.500230582815574,2.00367083608489,0.506689693496397
"39",646,1.67750409644959,0.480559654833068,1.70104682089134,0.484669997993592
"40",1112,1.65809006491462,0.523131066138492,1.67750409644959,0.480559654833068
"41",1113,1.67750409644959,0.480559654833068,1.65809006491462,0.523131066138492
"42",811,1.62175756733499,0.472338968512021,1.67750409644959,0.480559654833068
"43",756,1.65891580349597,0.582437446026047,1.6547871105892,0.577739910985449
"44",398,1.64652972477565,0.57304237594485,1.59700375964059,0.562472922103504
"45",397,1.59700375964059,0.562472922103504,1.64652972477565,0.57304237594485
"46",250,1.65065841768242,0.526654217418941,1.65563119891681,0.525773429598828
"47",1191,1.55034035492089,0.509919248836809,1.65065841768242,0.526654217418941
"48",1055,1.52143950457346,0.546325145401447,1.53920205894572,0.513735996057295
"49",395,1.52143950457346,0.546325145401447,1.59700375964059,0.562472922103504
"50",399,1.59700375964059,0.562472922103504,1.58419563675645,0.584199021666272
"51",400,1.58419563675645,0.584199021666272,1.59700375964059,0.562472922103504
"52",1095,1.57883751085077,0.593887687687506,1.58419563675645,0.584199021666272
"53",1057,1.55982717373335,0.615320191310236,1.57883751085077,0.593887687687506
"54",1056,1.57883751085077,0.593887687687506,1.55982717373335,0.615320191310236
"55",1094,1.58419563675645,0.584199021666272,1.57883751085077,0.593887687687506
"56",381,1.504098994365,0.577446315045411,1.52143950457346,0.546325145401447
"57",382,1.52143950457346,0.546325145401447,1.504098994365,0.577446315045411
"58",1054,1.53920205894572,0.513735996057295,1.52143950457346,0.546325145401447
"59",396,1.59700375964059,0.562472922103504,1.52143950457346,0.546325145401447
"60",1190,1.65065841768242,0.526654217418941,1.55034035492089,0.509919248836809
"61",1197,1.5441381406876,0.510800036656921,1.54125723052598,0.508157673196584
"62",246,1.54125723052598,0.508157673196584,1.46323410946104,0.491422704614452
"63",643,1.48718052832035,0.452374444589478,1.62175756733499,0.472338968512021
"64",641,1.46528928104131,0.450025677069178,1.48718052832035,0.452374444589478
"65",1046,1.43846195202039,0.450025677069178,1.46528928104131,0.450025677069178
"66",1128,1.40996479609051,0.491129108674415,1.42730530629897,0.449144889249066
"67",1129,1.42730530629897,0.449144889249066,1.40996479609051,0.491129108674415
"68",847,1.3843669000685,0.442392182628206,1.40211110469451,0.44415375826843
"69",838,1.36785212844139,0.465879857831198,1.3765132086725,0.448264101428954
"70",839,1.3765132086725,0.448264101428954,1.36785212844139,0.465879857831198
"71",835,1.35711752688378,0.470577392871797,1.34845644665267,0.470577392871797
"72",837,1.34845644665267,0.470577392871797,1.3125276434906,0.465292665951123
"73",836,1.3125276434906,0.465292665951123,1.34845644665267,0.470577392871797
"74",834,1.34845644665267,0.470577392871797,1.35711752688378,0.470577392871797
"75",372,1.36577860711488,0.468522221291535,1.37198082134817,0.474100544152246
"76",296,1.40996479609051,0.491129108674415,1.40335888743967,0.500817774695649
"77",378,1.40335888743967,0.500817774695649,1.39304633004585,0.511680824477033
"78",370,1.39304633004585,0.511680824477033,1.36992564976791,0.532232540279651
"79",295,1.40335888743967,0.500817774695649,1.40996479609051,0.491129108674415
"80",380,1.42730530629897,0.524599045838679,1.39304633004585,0.511680824477033
"81",245,1.46323410946104,0.491422704614452,1.54125723052598,0.508157673196584
"82",1177,1.43350752053226,0.528415793059165,1.42730530629897,0.524599045838679
"83",1119,1.43721416927523,0.533113328099764,1.43350752053226,0.528415793059165
"84",1153,1.43846195202039,0.54368278194111,1.43926934085549,0.538104459080399
"85",1176,1.42730530629897,0.524599045838679,1.43350752053226,0.528415793059165
"86",379,1.39304633004585,0.511680824477033,1.42730530629897,0.524599045838679
"87",369,1.36992564976791,0.532232540279651,1.39304633004585,0.511680824477033
"88",887,1.36992564976791,0.532232540279651,1.35051161823293,0.524011853958604
"89",293,1.35794326546513,0.54485716570126,1.36992564976791,0.532232540279651
"90",725,1.34845644665267,0.556894599242793,1.35794326546513,0.54485716570126
"91",886,1.35051161823293,0.524011853958604,1.36992564976791,0.532232540279651
"92",294,1.36992564976791,0.532232540279651,1.35794326546513,0.54485716570126
"93",726,1.35794326546513,0.54485716570126,1.34845644665267,0.556894599242793
"94",1121,1.34845644665267,0.556894599242793,1.34597923090861,0.56628966932399
"95",723,1.32779463237254,0.576859123165336,1.31540855365221,0.580088678505748
"96",721,1.31540855365221,0.580088678505748,1.30922468916517,0.584199021666272
"97",719,1.30922468916517,0.584199021666272,1.29230622312052,0.609154676569451
"98",720,1.29230622312052,0.609154676569451,1.30922468916517,0.584199021666272
"99",1195,1.35339252839455,0.584786213546346,1.36331974111707,0.593300495807431
"100",291,1.34597923090861,0.575097547525112,1.34597923090861,0.56628966932399
"101",1072,1.35339252839455,0.584786213546346,1.34597923090861,0.575097547525112
"102",1194,1.36331974111707,0.593300495807431,1.35339252839455,0.584786213546346
"103",288,1.36331974111707,0.593300495807431,1.37899042441656,0.599759606488254
"104",1175,1.37899042441656,0.599759606488254,1.41451553316109,0.607686696869264
"105",1070,1.44051712360065,0.615320191310236,1.41451553316109,0.607686696869264
"106",1174,1.41451553316109,0.607686696869264,1.37899042441656,0.599759606488254
"107",287,1.37899042441656,0.599759606488254,1.36331974111707,0.593300495807431
"108",1182,1.43846195202039,0.54368278194111,1.42855308904413,0.562766518043541
"109",1183,1.42855308904413,0.562766518043541,1.43846195202039,0.54368278194111
"110",1038,1.43721416927523,0.533113328099764,1.43926934085549,0.538104459080399
"111",1109,1.504098994365,0.577446315045411,1.49874086845932,0.582437446026047
"112",286,1.49874086845932,0.582437446026047,1.45290320232098,0.619724130410797
"113",1108,1.49874086845932,0.582437446026047,1.504098994365,0.577446315045411
"114",285,1.45290320232098,0.619724130410797,1.49874086845932,0.582437446026047
"115",281,1.48963939431816,0.640569442153453,1.46899592978428,0.629119200491994
"116",1208,1.49874086845932,0.646147765014164,1.48963939431816,0.640569442153453
"117",1078,1.50905342585313,0.653781259455136,1.49874086845932,0.646147765014164
"118",278,1.58872802408078,0.660533966075996,1.51813655024804,0.664937905176557
"119",387,1.62217961149879,0.647909340654388,1.6151700084304,0.654074855395173
"120",389,1.66181506340384,0.592126112047281,1.62217961149879,0.647909340654388
"121",650,1.5908015454073,0.683728045338951,1.5920309784062,0.671103419917343
"122",652,1.58461768092026,0.696352670760559,1.5908015454073,0.683728045338951
"123",651,1.5908015454073,0.683728045338951,1.58461768092026,0.696352670760559
"124",787,1.50617251569152,0.691655135719961,1.51235638017855,0.683140853458876
"125",275,1.51235638017855,0.683140853458876,1.51690711724913,0.670516228037268
"126",276,1.51690711724913,0.670516228037268,1.51235638017855,0.683140853458876
"127",280,1.51608137866778,0.659946774195922,1.51813655024804,0.664937905176557
"128",1081,1.50905342585313,0.653781259455136,1.51608137866778,0.659946774195922
"129",1079,1.49874086845932,0.646147765014164,1.50905342585313,0.653781259455136
"130",1209,1.48963939431816,0.640569442153453,1.49874086845932,0.646147765014164
"131",282,1.46899592978428,0.629119200491994,1.48963939431816,0.640569442153453
"132",1159,1.45290320232098,0.619724130410797,1.46899592978428,0.629119200491994
"133",284,1.44051712360065,0.615320191310236,1.45290320232098,0.619724130410797
"134",1071,1.41451553316109,0.607686696869264,1.44051712360065,0.615320191310236
"135",666,1.37653155841875,0.713087639342691,1.35836530962893,0.71103246776243
"136",665,1.35836530962893,0.71103246776243,1.37653155841875,0.713087639342691
"137",1281,1.36454917411597,0.751548707487591,1.35133735681429,0.765641312609387
"138",1204,1.33772184509506,0.780321109611257,1.35133735681429,0.765641312609387
"139",683,1.43143399920574,0.784137856831743,1.39923019453289,0.812910258955408
"140",267,1.44712303225149,0.76975165576991,1.43143399920574,0.784137856831743
"141",1280,1.35133735681429,0.765641312609387,1.36454917411597,0.751548707487591
"142",667,1.38396320565095,0.747438364327068,1.4008816716956,0.730996991684973
"143",1156,1.47767535976163,0.736868910485721,1.44712303225149,0.76975165576991
"144",1157,1.44712303225149,0.76975165576991,1.47767535976163,0.736868910485721
"145",268,1.43143399920574,0.784137856831743,1.44712303225149,0.76975165576991
"146",686,1.48303348566732,0.802634401054099,1.43143399920574,0.784137856831743
"147",688,1.50121808420338,0.810855087375147,1.48303348566732,0.802634401054099
"148",679,1.559001435152,0.749493535907329,1.52639393606159,0.792064947212753
"149",676,1.559001435152,0.749493535907329,1.58089268243103,0.755659050648115
"150",675,1.58089268243103,0.755659050648115,1.559001435152,0.749493535907329
"151",677,1.559001435152,0.749493535907329,1.55074404933844,0.746851172446993
"152",678,1.55074404933844,0.746851172446993,1.559001435152,0.749493535907329
"153",680,1.52639393606159,0.792064947212753,1.559001435152,0.749493535907329
"154",682,1.50121808420338,0.810855087375147,1.52639393606159,0.792064947212753
"155",692,1.50864973143558,0.82289252091668,1.50697990452662,0.817020602115932
"156",694,1.50740194869042,0.82964522753754,1.50864973143558,0.82289252091668
"157",696,1.5045210385288,0.834929954458214,1.50740194869042,0.82964522753754
"158",1107,1.49213495980848,0.851958518980383,1.5045210385288,0.834929954458214
"159",706,1.45165541957582,0.895997909985993,1.48883200548306,0.855775266200869
"160",705,1.48883200548306,0.855775266200869,1.45165541957582,0.895997909985993
"161",236,1.45413263531989,0.893061950585619,1.45165541957582,0.895997909985993
"162",232,1.45165541957582,0.895997909985993,1.42358030780974,0.931229422790482
"163",233,1.42358030780974,0.931229422790482,1.45165541957582,0.895997909985993
"164",704,1.41161627325322,0.941505280691791,1.42358030780974,0.931229422790482
"165",238,1.39097280871934,0.960295420854185,1.41161627325322,0.941505280691791
"166",703,1.42358030780974,0.931229422790482,1.41161627325322,0.941505280691791
"167",428,1.29393935053698,0.886602839904796,1.38354116148714,0.889538799305171
"168",427,1.38354116148714,0.889538799305171,1.29393935053698,0.886602839904796
"169",1192,1.32821667653634,0.848435367699934,1.34142849383803,0.845793004239597
"170",263,1.34886014107022,0.843150640779261,1.36082417562675,0.838159509798625
"171",1064,1.36082417562675,0.838159509798625,1.36867786702275,0.834049166638101
"172",1050,1.36867786702275,0.834049166638101,1.38724781023011,0.820543753396381
"173",684,1.39923019453289,0.812910258955408,1.43143399920574,0.784137856831743
"174",699,1.49213495980848,0.851958518980383,1.43185604336955,0.835223550398251
"175",700,1.43185604336955,0.835223550398251,1.49213495980848,0.851958518980383
"176",1106,1.5045210385288,0.834929954458214,1.49213495980848,0.851958518980383
"177",693,1.50864973143558,0.82289252091668,1.50740194869042,0.82964522753754
"178",689,1.50121808420338,0.810855087375147,1.50697990452662,0.817020602115932
"179",685,1.43143399920574,0.784137856831743,1.48303348566732,0.802634401054099
"180",1044,1.36289769695326,0.806157552334548,1.35917269846404,0.800579229473837
"181",1036,1.35917269846404,0.800579229473837,1.35381457255836,0.795881694433239
"182",1061,1.34102479942048,0.787367412172154,1.34473144816345,0.789422583752416
"183",1037,1.35381457255836,0.795881694433239,1.35917269846404,0.800579229473837
"184",1083,1.33852923393016,0.785899432471967,1.34102479942048,0.787367412172154
"185",1211,1.3364740623499,0.782376281191518,1.33729980093125,0.784137856831743
"186",424,1.2336787838443,0.802634401054099,1.28485622614207,0.803221592934174
"187",1189,1.32821667653634,0.848435367699934,1.31500485923466,0.850490539280196
"188",1087,1.34886014107022,0.843150640779261,1.34142849383803,0.845793004239597
"189",264,1.36082417562675,0.838159509798625,1.34886014107022,0.843150640779261
"190",1065,1.36867786702275,0.834049166638101,1.36082417562675,0.838159509798625
"191",1085,1.37075138834926,0.812910258955408,1.38724781023011,0.820543753396381
"192",1045,1.35917269846404,0.800579229473837,1.36289769695326,0.806157552334548
"193",258,1.31500485923466,0.850490539280196,1.30054525918782,0.851664923040346
"194",253,1.30054525918782,0.851664923040346,1.2732958860031,0.849609751460084
"195",261,1.2732958860031,0.849609751460084,1.21261327514662,0.844912216419485
"196",1144,1.21881548937991,0.830526015357653,1.22995378535508,0.807919127974772
"197",789,1.23861486558618,0.795000906613127,1.26380906719064,0.760943777568788
"198",423,1.28485622614207,0.803221592934174,1.2336787838443,0.802634401054099
"199",1188,1.31500485923466,0.850490539280196,1.32821667653634,0.848435367699934
"200",256,1.29393935053698,0.886602839904796,1.30054525918782,0.851664923040346
"201",254,1.2732958860031,0.849609751460084,1.30054525918782,0.851664923040346
"202",255,1.30054525918782,0.851664923040346,1.29393935053698,0.886602839904796
"203",160,1.29270991753807,0.893061950585619,1.28487457588832,0.944734836032202
"204",432,1.28487457588832,0.944734836032202,1.21426475230933,0.940330896931641
"205",431,1.21426475230933,0.940330896931641,1.28487457588832,0.944734836032202
"206",272,1.22459565944939,0.972920046275793,1.21468679647313,0.986719055457551
"207",261,1.1461321444744,1.0019860443395,1.11723129412697,0.994939741778598
"208",263,1.18743742328841,1.00492200373987,1.1461321444744,1.0019860443395
"209",276,1.20353015075171,0.993471762078411,1.19774998068222,1.00609638750002
"210",104,1.27164440884039,1.01872101292163,1.27413997433071,0.999930872759234
"211",251,1.27413997433071,0.999930872759234,1.28032383881774,0.970864874695531
"212",249,1.28032383881774,0.970864874695531,1.34928218523403,0.974681621916017
"213",270,1.27413997433071,0.999930872759234,1.24812003414489,1.00316042809965
"214",250,1.28032383881774,0.970864874695531,1.27413997433071,0.999930872759234
"215",164,1.28487457588832,0.944734836032202,1.28032383881774,0.970864874695531
"216",430,1.28487457588832,0.944734836032202,1.29393935053698,0.886602839904796
"217",252,1.32284020088441,0.928880655270182,1.37240286551197,0.932110210610594
"218",253,1.37240286551197,0.932110210610594,1.32284020088441,0.928880655270182
"219",711,1.32284020088441,0.928880655270182,1.37240286551197,0.932110210610594
"220",247,1.37073303860301,0.971452066575606,1.36207195837191,0.973507238155868
"221",242,1.36207195837191,0.973507238155868,1.34928218523403,0.974681621916017
"222",248,1.34928218523403,0.974681621916017,1.28032383881774,0.970864874695531
"223",165,1.28032383881774,0.970864874695531,1.28487457588832,0.944734836032202
"224",258,1.36124621979055,0.982608712297027,1.35546604972107,0.999343680879159
"225",103,1.32491372221092,1.02459293172238,1.27164440884039,1.01872101292163
"226",613,1.37032934418546,1.03134563834324,1.36124621979055,1.02987765864305
"227",259,1.35546604972107,0.999343680879159,1.36124621979055,0.982608712297027
"228",768,1.37073303860301,0.971452066575606,1.38066025132553,0.967341723415082
"229",240,1.38066025132553,0.967341723415082,1.39097280871934,0.960295420854185
"230",715,1.38972502597418,0.935339765951005,1.41161627325322,0.941505280691791
"231",713,1.37240286551197,0.932110210610594,1.38396320565095,0.933871786250818
"232",429,1.29393935053698,0.886602839904796,1.28487457588832,0.944734836032202
"233",262,1.21261327514662,0.844912216419485,1.2732958860031,0.849609751460084
"234",311,1.21261327514662,0.844912216419485,1.21881548937991,0.830526015357653
"235",305,1.13374606575407,0.833168378817989,1.21261327514662,0.844912216419485
"236",312,1.21881548937991,0.830526015357653,1.21261327514662,0.844912216419485
"237",1145,1.22995378535508,0.807919127974772,1.21881548937991,0.830526015357653
"238",304,1.13374606575407,0.833168378817989,1.1779322547297,0.769458059829873
"239",306,1.21261327514662,0.844912216419485,1.13374606575407,0.833168378817989
"240",259,1.11723129412697,0.831113207237727,1.13374606575407,0.833168378817989
"241",303,1.1779322547297,0.769458059829873,1.13374606575407,0.833168378817989
"242",310,1.2336787838443,0.802634401054099,1.22995378535508,0.807919127974772
"243",426,1.23861486558618,0.795000906613127,1.2336787838443,0.802634401054099
"244",673,1.26380906719064,0.760943777568788,1.27619514591097,0.744502404926694
"245",671,1.27619514591097,0.744502404926694,1.30674747342111,0.752135899367666
"246",1205,1.35133735681429,0.765641312609387,1.33772184509506,0.780321109611257
"247",308,1.27619514591097,0.744502404926694,1.2811495773991,0.738630486125945
"248",672,1.30674747342111,0.752135899367666,1.27619514591097,0.744502404926694
"249",668,1.4008816716956,0.730996991684973,1.38396320565095,0.747438364327068
"250",1092,1.37653155841875,0.713087639342691,1.40708388592889,0.720427537843626
"251",1093,1.40708388592889,0.720427537843626,1.37653155841875,0.713087639342691
"252",1184,1.41574496616,0.709270892122205,1.40708388592889,0.720427537843626
"253",1088,1.4008816716956,0.730996991684973,1.40625814734754,0.721308325663739
"254",1185,1.40708388592889,0.720427537843626,1.41574496616,0.709270892122205
"255",1091,1.41574496616,0.709270892122205,1.42235087481084,0.702811781441382
"256",274,1.45207746373962,0.700169417981046,1.49419013138874,0.713381235282729
"257",272,1.47767535976163,0.736868910485721,1.49419013138874,0.713381235282729
"258",269,1.49419013138874,0.713381235282729,1.49956660704067,0.703692569261494
"259",277,1.51813655024804,0.664937905176557,1.58872802408078,0.660533966075996
"260",649,1.5920309784062,0.671103419917343,1.5908015454073,0.683728045338951
"261",754,1.60649057845304,0.657598006675622,1.6151700084304,0.654074855395173
"262",388,1.6151700084304,0.654074855395173,1.62217961149879,0.647909340654388
"263",390,1.62217961149879,0.647909340654388,1.66181506340384,0.592126112047281
"264",392,1.66181506340384,0.592126112047281,1.66139301924004,0.586547789186571
"265",393,1.64652972477565,0.57304237594485,1.6547871105892,0.577739910985449
"266",803,1.66139301924004,0.586547789186571,1.65891580349597,0.582437446026047
"267",1645,2.00367083608489,0.506689693496397,1.9962391888527,0.573629567824925
"268",1508,2.2431350246779,0.535168499680025,2.24230928609655,0.553077852022307
"269",1492,2.32653462139478,0.52900298493924,2.32611257723097,0.568932032784327
"270",1491,2.32611257723097,0.568932032784327,2.32653462139478,0.52900298493924
"271",961,2.32653462139478,0.52900298493924,2.38640984341615,0.532819732159726
"272",958,2.38640984341615,0.532819732159726,2.38393262767209,0.545444357581334
"273",976,2.50449046054995,0.635871907112854,2.49786620215285,0.666993076756819
"274",1039,2.5288405738268,0.713674831222766,2.50036176764317,0.679911298118465
"275",1037,2.50036176764317,0.679911298118465,2.4974625077353,0.673745783377679
"276",977,2.49786620215285,0.666993076756819,2.50449046054995,0.635871907112854
"277",1189,2.57177898005727,0.65554283509536,2.57053119731211,0.66581869299667
"278",978,2.50449046054995,0.635871907112854,2.57508193438269,0.641450229973565
"279",975,2.50449046054995,0.635871907112854,2.51067432503698,0.601521182128478
"280",1208,2.61802034061316,0.637633482753079,2.62833289800697,0.637633482753079
"281",1206,2.62833289800697,0.637633482753079,2.70595232465436,0.646441360954201
"282",1210,2.58952318468328,0.641450229973565,2.61802034061316,0.637633482753079
"283",1190,2.57177898005727,0.65554283509536,2.57508193438269,0.641450229973565
"284",1188,2.57053119731211,0.66581869299667,2.57177898005727,0.65554283509536
"285",1186,2.57343045721998,0.673745783377679,2.57053119731211,0.66581869299667
"286",1187,2.57053119731211,0.66581869299667,2.57343045721998,0.673745783377679
"287",1038,2.50036176764317,0.679911298118465,2.5288405738268,0.713674831222766
"288",1177,2.45287262434212,0.762118161328938,2.47639699903762,0.732171375445123
"289",1176,2.47639699903762,0.732171375445123,2.45287262434212,0.762118161328938
"290",1178,2.48672790617768,0.7257122647643,2.47639699903762,0.732171375445123
"291",1043,2.50118750622453,0.721014729723701,2.5288405738268,0.713674831222766
"292",1040,2.5288405738268,0.713674831222766,2.54452960687255,0.734226547025384
"293",1181,2.48672790617768,0.7257122647643,2.50118750622453,0.721014729723701
"294",1175,2.49663676915395,0.772394019230247,2.45287262434212,0.762118161328938
"295",1060,2.55153920994094,0.802340805114062,2.51893171085054,0.811735875195259
"296",1050,2.55691568559287,0.757420626288339,2.55897085717314,0.786193028412005
"297",1059,2.57260471863862,0.804689572634361,2.55733772975668,0.796762482253351
"298",2092,2.60770778321935,0.820837349336418,2.57260471863862,0.804689572634361
"299",2091,2.57260471863862,0.804689572634361,2.60770778321935,0.820837349336418
"300",1073,2.65352709961143,0.848435367699934,2.63370937365891,0.834049166638101
"301",1077,2.70762215156332,0.876914173883562,2.65352709961143,0.848435367699934
"302",1072,2.63370937365891,0.834049166638101,2.65352709961143,0.848435367699934
"303",1124,2.63659028382053,0.895997909985993,2.59284448875495,0.874271810423226
"304",1114,2.62668142084426,0.929467847150257,2.61926812335832,0.933871786250818
"305",2087,2.61926812335832,0.933871786250818,2.60646000047419,0.945615623852314
"306",1160,2.55319068710365,0.912145686688051,2.58044006028837,0.885428456144647
"307",280,2.51603245094267,0.952661926413212,2.55319068710365,0.912145686688051
"308",704,2.59242244459115,0.956772269573736,2.57880693287191,0.960882612734259
"309",245,2.60646000047419,0.945615623852314,2.59862465882444,0.953249118293287
"310",705,2.57880693287191,0.960882612734259,2.59242244459115,0.956772269573736
"311",246,2.59862465882444,0.953249118293287,2.60646000047419,0.945615623852314
"312",2088,2.60646000047419,0.945615623852314,2.61926812335832,0.933871786250818
"313",1117,2.62668142084426,0.929467847150257,2.63783806656568,0.925944695869808
"314",547,2.65270136103008,0.921834352709285,2.69026329160861,0.924770312109659
"315",1083,2.69026329160861,0.924770312109659,2.71876044753849,0.92799986745007
"316",1079,2.71876044753849,0.92799986745007,2.71463175463172,0.947083603552501
"317",1120,2.64982045086846,0.910971302927901,2.64567340821543,0.902750616606854
"318",1482,2.69026329160861,0.924770312109659,2.65270136103008,0.921834352709285
"319",1080,2.71876044753849,0.92799986745007,2.72288914044527,0.914200858268312
"320",1078,2.71463175463172,0.947083603552501,2.71876044753849,0.92799986745007
"321",308,2.74643186488702,0.962644188374484,2.77656214823336,0.940330896931641
"322",1228,2.77656214823336,0.940330896931641,2.80794021432485,0.951193946713025
"323",309,2.80794021432485,0.951193946713025,2.82238146462544,0.954423502053437
"324",311,2.82238146462544,0.954423502053437,2.83931828041635,0.954423502053437
"325",1339,2.88102725364792,0.938569321291417,2.86326469927565,0.947670795432576
"326",937,2.86326469927565,0.947670795432576,2.85045657639152,0.952661926413212
"327",1336,2.83931828041635,0.954423502053437,2.85045657639152,0.952661926413212
"328",936,2.85045657639152,0.952661926413212,2.86326469927565,0.947670795432576
"329",1338,2.86326469927565,0.947670795432576,2.88102725364792,0.938569321291417
"330",1344,2.88721111813495,0.935339765951005,2.89671628669366,0.938569321291417
"331",1342,2.88721111813495,0.935339765951005,2.88678907397115,0.926825483689921
"332",1356,2.90000089127283,0.881318112984123,2.91198327557561,0.886602839904796
"333",1357,2.91198327557561,0.886602839904796,2.90000089127283,0.881318112984123
"334",1436,2.72989874351366,0.883373284564385,2.74476203797806,0.883666880504422
"335",1487,2.71710897037578,0.88278609268431,2.72989874351366,0.883373284564385
"336",2340,2.73155022067637,0.865463932222103,2.74228482223399,0.875152598243338
"337",1076,2.65352709961143,0.848435367699934,2.70762215156332,0.876914173883562
"338",1122,2.64567340821543,0.902750616606854,2.63659028382053,0.895997909985993
"339",256,2.63659028382053,0.895997909985993,2.64567340821543,0.902750616606854
"340",1125,2.59284448875495,0.874271810423226,2.63659028382053,0.895997909985993
"341",275,2.49250807624717,0.893061950585619,2.55319068710365,0.912145686688051
"342",1105,2.50571989354885,0.949432371072801,2.48837938334039,0.945615623852314
"343",279,2.55319068710365,0.912145686688051,2.51603245094267,0.952661926413212
"344",1103,2.48837938334039,0.945615623852314,2.46773591880651,0.942973260391978
"345",1099,2.46773591880651,0.942973260391978,2.44089024003934,0.942386068511903
"346",1150,2.44131228420315,0.919485585188986,2.44668875985508,0.909796919167751
"347",1151,2.44668875985508,0.909796919167751,2.44131228420315,0.919485585188986
"348",270,2.44668875985508,0.909796919167751,2.44131228420315,0.919485585188986
"349",272,2.45824909999406,0.898933869386367,2.44668875985508,0.909796919167751
"350",274,2.46320353148219,0.893061950585619,2.45824909999406,0.898933869386367
"351",1155,2.46979109038678,0.886015648024722,2.45824909999406,0.898933869386367
"352",1157,2.48219551885336,0.873097426663076,2.46979109038678,0.886015648024722
"353",271,2.44668875985508,0.909796919167751,2.45824909999406,0.898933869386367
"354",1159,2.55319068710365,0.912145686688051,2.46979109038678,0.886015648024722
"355",1156,2.46979109038678,0.886015648024722,2.48219551885336,0.873097426663076
"356",1141,2.37442745911338,0.910090515107789,2.40828274094894,0.851077731160271
"357",259,2.38393262767209,0.893061950585619,2.37442745911338,0.910090515107789
"358",262,2.37442745911338,0.910090515107789,2.3537839945795,0.946496411672427
"359",1145,2.3537839945795,0.946496411672427,2.35418768899705,0.950900350772988
"360",210,2.35833473165008,0.967048127475045,2.34552660876594,0.977911177256429
"361",209,2.34552660876594,0.977911177256429,2.35833473165008,0.967048127475045
"362",211,2.35833473165008,0.967048127475045,2.36574802913602,0.963231380254559
"363",297,2.41736586534385,0.967341723415082,2.4256232511574,0.976443197556242
"364",295,2.4256232511574,0.976443197556242,2.43470637555231,0.982902308237065
"365",293,2.43470637555231,0.982902308237065,2.44544097710992,0.986719055457551
"366",291,2.44544097710992,0.986719055457551,2.49126029350201,0.998462893059047
"367",298,2.4256232511574,0.976443197556242,2.41736586534385,0.967341723415082
"368",292,2.49126029350201,0.998462893059047,2.44544097710992,0.986719055457551
"369",235,2.50571989354885,0.949432371072801,2.51603245094267,0.952661926413212
"370",1104,2.48837938334039,0.945615623852314,2.50571989354885,0.949432371072801
"371",1102,2.46773591880651,0.942973260391978,2.48837938334039,0.945615623852314
"372",1098,2.44089024003934,0.942386068511903,2.46773591880651,0.942973260391978
"373",1096,2.42439381815849,0.944734836032202,2.44089024003934,0.942386068511903
